03290001009d0502: 39713|Axel|Axel|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
032a000103070502: 255665|Ellie|Ellie|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
032c000101480502: 907520|Tucker|Tucker|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
032d000100bc0502: 870221|Tia|Tia|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
032e0101031c0502: 146962|Chai|Chai|Animal Crossing|Animal Crossing|Card|au.None,na.None,eu.2016-11-25,jp.2016-11-03
03380001011d0502: 455468|Lily|Lily|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
0339000101b10502: 752481|Ribbot|Ribbot|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
033a000101cc0502: 285684|Frobert|Frobert|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
033b000100fa0502: 127102|Camofrog|Camofrog|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
033c000101000502: 245042|Drift|Drift|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
033d0001013a0502: 939461|Wart Jr.|Wart Jr.|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
033e000101a20502: 723760|Puddles|Puddles|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
033f0001008f0502: 390901|Jeremiah|Jeremiah|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
03410001030e0502: 860724|Tad|Tad|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
0342000101280502: 178704|Cousteau|Cousteau|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
0343000102ef0502: 343687|Huck|Huck|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
0344000100c50502: 721436|Prince|Prince|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
03450001005f0502: 388118|Jambette|Jambette|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
0347000103020502: 734828|Raddle|Raddle|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
03480001006b0502: 300869|Gigi|Gigi|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
03490001018d0502: 181028|Croque|Croque|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
034a000101430502: 218208|Diva|Diva|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
034b0001009f0502: 338443|Henry|Henry|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
0356000101350502: 153960|Chevre|Chevre|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
0357000100eb0502: 624529|Nan|Nan|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
0358000102fa0502: 67204|Billy|Billy|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
035a000100850502: 321548|Gruff|Gruff|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
035c000101290502: 917406|Velma|Velma|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
035d000100c90502: 423572|Kidd|Kidd|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
035e0001018e0502: 656310|Pashmina|Pashmina|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
0369000100d30502: 144190|Cesar|Cesar|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
036a0001019d0502: 689468|Peewee|Peewee|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
036b0001018b0502: 90079|Boone|Boone|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
036d000103040502: 498579|Louie|Louie|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
036e000102fb0502: 108562|Boyd|Boyd|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
03700001015d0502: 923563|Violet|Violet|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
03710001005c0502: 15738|Al|Al|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
03720001010b0502: 764078|Rocket|Rocket|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
0373000101340502: 333405|Hans|Hans|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
0374010103190502: 755990|Rilla|Rilla|Animal Crossing|Animal Crossing|Card|au.None,na.None,eu.2016-11-25,jp.2016-11-03
037e000101560502: 327834|Hamlet|Hamlet|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
037f000101aa0502: 33353|Apple|Apple|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
0380000101870502: 312211|Graham|Graham|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
0381000100d50502: 767564|Rodney|Rodney|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
03820001016b0502: 838823|Soleil|Soleil|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
03830001009b0502: 164856|Clay|Clay|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
0384000100860502: 274753|Flurry|Flurry|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
0385000101060502: 332243|Hamphrey|Hamphrey|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
0390000101850502: 762916|Rocco|Rocco|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
0392000101270502: 115040|Bubbles|Bubbles|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
0393000100a00502: 58806|Bertha|Bertha|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
0394000100890502: 62292|Biff|Biff|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
0395000102fc0502: 70400|Bitty|Bitty|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
0398000100bf0502: 335583|Harry|Harry|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
0399000101c20502: 339735|Hippeux|Hippeux|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
03a40001014f0502: 116202|Buck|Buck|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
03a50001015b0502: 920892|Victoria|Victoria|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
03a6000100c80502: 814823|Savannah|Savannah|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
03a7000101a10502: 256479|Elmer|Elmer|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
03a8000100910502: 781971|Roscoe|Roscoe|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
03a9000100710502: 947410|Winnie|Winnie|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
03aa000100e60502: 247849|Ed|Ed|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
03ab000103160502: 166018|Cleo|Cleo|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
03ac000101880502: 682982|Peaches|Peaches|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
03ad000101b20502: 29867|Annalise|Annalise|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
03ae000100870502: 167548|Clyde|Clyde|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
03af0001012c0502: 173358|Colton|Colton|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
03b0000101a90502: 654132|Papi|Papi|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
03b1000100f00502: 399013|Julian|Julian|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
03bc0001008a0502: 965325|Yuka|Yuka|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
03bd000100f90502: 18693|Alice|Alice|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
03be000101980502: 590960|Melba|Melba|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
03bf000101bc0502: 854950|Sydney|Sydney|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
03c0000103100502: 307773|Gonzo|Gonzo|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
03c1000100bb0502: 646717|Ozzie|Ozzie|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
03c40001012b0502: 128264|Canberra|Canberra|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
03c50001015c0502: 520984|Lyman|Lyman|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
03c6000100930502: 262371|Eugene|Eugene|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
03d1000100c20502: 436829|Kitt|Kitt|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
03d2000100e50502: 582361|Mathilda|Mathilda|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
03d3000102f30502: 136427|Carrie|Carrie|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
03d6000101570502: 34617|Astrid|Astrid|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
03d7000101b40502: 857238|Sylvia|Sylvia|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
03d9000101a50502: 929809|Walt|Walt|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
03da000101510502: 769990|Rooney|Rooney|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
03db0001006d0502: 534717|Marcie|Marcie|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
03e6000100ec0502: 117364|Bud|Bud|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
03e70001012a0502: 258803|Elvis|Elvis|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
03e8000102f50502: 750505|Rex|Rex|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
03ea0001030b0502: 451478|Leopold|Leopold|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
03ec000101830502: 619185|Mott|Mott|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
03ed000101a30502: 771152|Rory|Rory|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
03ee0001008b0502: 487920|Lionel|Lionel|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
03fa000100d00502: 625691|Nana|Nana|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
03fb000101cf0502: 832455|Simon|Simon|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
03fc000101470502: 861538|Tammi|Tammi|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
03fd000101580502: 616861|Monty|Monty|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
03fe000101a40502: 254503|Elise|Elise|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
03ff000100f40502: 271267|Flip|Flip|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
04000001006f0502: 817375|Shari|Shari|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
0401000100660502: 204035|Deli|Deli|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
040c000101590502: 236469|Dora|Dora|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
040d000100780502: 456936|Limberg|Limberg|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
040e000100880502: 55320|Bella|Bella|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
040f000101500502: 109376|Bree|Bree|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
04100001007f0502: 801229|Samson|Samson|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
0411000101ab0502: 765240|Rod|Rod|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
04140001030a0502: 129426|Candi|Candi|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
0415000101bb0502: 757792|Rizzo|Rizzo|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
0416000100fb0502: 26381|Anicotti|Anicotti|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
0418000100d80502: 111554|Broccolo|Broccolo|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
041a000100e00502: 618023|Moose|Moose|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
041b000100f10502: 59968|Bettina|Bettina|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
041c000101410502: 318062|Greta|Greta|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
041d0001018a0502: 693970|Penelope|Penelope|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
041e0001015f0502: 145800|Chadder|Chadder|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
0429000100700502: 633937|Octavian|Octavian|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
042a0001012d0502: 539963|Marina|Marina|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
042b000101af0502: 983965|Zucker|Zucker|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
0436000101940502: 729439|Queenie|Queenie|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
0437000101050502: 302031|Gladys|Gladys|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
0438000103000502: 813561|Sandy|Sandy|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
0439000103110502: 846254|Sprocket|Sprocket|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
043b000103030502: 397851|Julia|Julia|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
043c000101cb0502: 179866|Cranston|Cranston|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
043d0001007c0502: 696596|Phil|Phil|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
043e000101490502: 73392|Blanche|Blanche|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
043f000101550502: 273591|Flora|Flora|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
0440000100ca0502: 698506|Phoebe|Phoebe|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
044b0001016c0502: 32191|Apollo|Apollo|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
044c0001008e0502: 21733|Amelia|Amelia|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
044d000101930502: 700814|Pierce|Pierce|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
044e000103150502: 120850|Buzz|Buzz|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
0450000100cf0502: 38551|Avery|Avery|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
04510001015e0502: 278556|Frank|Frank|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
0452000100730502: 849174|Sterling|Sterling|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
0453000101040502: 413506|Keaton|Keaton|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
0454000101ae0502: 141864|Celia|Celia|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
045f000101a80502: 36227|Aurora|Aurora|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
0460000100a50502: 759056|Roald|Roald|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
0461000101610502: 182190|Cube|Cube|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
0462000100f60502: 341711|Hopper|Hopper|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
0463000101310502: 283360|Friga|Friga|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
0464000100c00502: 326672|Gwen|Gwen|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
04650001006e0502: 722598|Puck|Puck|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
0468000102f20502: 927833|Wade|Wade|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
0469000101640502: 88917|Boomer|Boomer|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
046a000101d00502: 345793|Iggly|Iggly|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
046b000101970502: 869059|Tex|Tex|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
046c0001008c0502: 272429|Flo|Flo|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
046d000100f30502: 845092|Sprinkle|Sprinkle|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
0478000101630502: 184514|Curly|Curly|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
0479000100920502: 906015|Truffles|Truffles|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
047a000100600502: 735642|Rasher|Rasher|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
047b000100f50502: 344501|Hugh|Hugh|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
047c000101a00502: 504499|Lucy|Lucy|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
047d0001012e0502: 843930|Spork/Crackle|Spork/Crackle|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
04800001008d0502: 169872|Cobb|Cobb|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
0481000102f10502: 92055|Boris|Boris|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
0482000102fd0502: 529399|Maggie|Maggie|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
0483000101b00502: 690630|Peggy|Peggy|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
04850001014c0502: 290508|Gala|Gala|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
0486000100fc0502: 157720|Chops|Chops|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
0487000101bf0502: 417439|Kevin|Kevin|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
0488000100980502: 650994|Pancetti|Pancetti|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
0489000100ef0502: 14270|Agnes|Agnes|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
04940001009a0502: 118526|Bunnie|Bunnie|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
0495000101920502: 237631|Dotty|Dotty|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
0496000100d90502: 171034|Coco|Coco|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
04970001007a0502: 836611|Snake|Snake|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
04980001014a0502: 297383|Gaston|Gaston|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
0499000100df0502: 289244|Gabi|Gabi|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
049a0001014e0502: 710591|Pippy|Pippy|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
049b000100610502: 871831|Tiffany|Tiffany|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
049c000101400502: 299707|Genji|Genji|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
049d000100ed0502: 790896|Ruby|Ruby|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
049e000101b70502: 222516|Doc|Doc|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
049f000103010502: 162880|Claude|Claude|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
04a00001016e0502: 277394|Francine|Francine|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
04a10001016f0502: 160044|Chrissy|Chrissy|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
